NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Small,17,7,4.0,7,9.46,4.0,15.2,12.0,3.42945,2,17,23,30.28,2.39,4.8,1.2,0.986,22,24
1,SUV,17,8,13.5,3,11.665,13.5,51.3,40.5,3.42945,1,7,16,10.28,2.09,4.74,0.93,0.955,21,25
3,Small,18,11,4.0,11,8.57,4.0,15.2,12.0,18.696825,2,10,17,21.83,2.07,4.61,1.13,0.978,19,24
3,Small,18,7,4.0,11,5.482,4.0,15.2,12.0,13.009950000000002,1,6,17,35.9,1.13,4.62,1.16,0.976,23,25
3,Small,17,7,5.0,3,12.018,4.0,15.2,11.0,0.685125,3,17,23,30.11,1.67,4.73,0.9,0.98,19,23
2,Sedan,18,8,6.0,3,13.949,6.0,22.8,18.0,1.33605,2,4,7,29.38,2.19,4.76,0.93,0.985,19,21
5,Sedan,17,9,6.0,3,14.267,6.0,22.8,18.0,0.685125,2,3,8,45.85,1.1,4.78,0.9,0.98,20,22
1,Truck,19,6,17.5,3,5.416,17.5,66.5,52.5,1.33605,2,5,7,41.42,1.59,4.71,1.19,0.985,21,24
2,Sedan,19,7,6.0,3,10.606,6.0,22.8,18.0,19.434825,3,6,18,12.84,0.83,4.74,0.91,0.91,19,24
1,Small,17,8,4.0,7,7.572,4.0,15.2,12.0,0.685125,1,17,23,39.0,1.73,4.71,1.13,0.985,23,26
2,Small,19,8,4.0,11,4.651,4.0,15.2,12.0,18.696825,3,4,7,46.01,1.67,4.68,1.17,0.987,22,26
3,Sedan,19,9,6.0,7,10.799,6.0,22.8,18.0,18.696825,1,4,8,22.03,2.37,4.61,1.0,0.981,23,28
2,SUV,18,10,13.5,3,9.854,13.5,51.3,40.5,18.696825,1,7,9,34.16,0.98,4.67,1.06,0.971,21,26
1,Small,20,10,4.0,7,9.892,4.0,15.2,12.0,0.685125,2,6,9,19.7,2.95,4.65,0.96,0.983,23,28
2,Sedan,19,7,6.0,7,9.558,6.0,22.8,18.0,19.434825,2,3,6,7.22,1.0,4.78,1.13,0.871,20,24
2,SUV,16,9,13.5,3,9.674,13.5,51.3,40.5,0.685125,3,16,23,28.11,1.77,4.78,1.05,0.98,20,23
5,Sedan,19,10,6.0,7,14.677,6.0,22.8,18.0,13.009950000000002,3,9,12,19.46,3.27,4.68,0.99,0.984,20,25
1,SUV,18,10,13.5,7,14.662,13.5,51.3,40.5,13.009950000000002,1,9,17,36.28,0.97,4.61,1.25,0.972,21,23
1,Small,20,7,5.0,11,12.344,4.0,15.2,11.0,13.009950000000002,3,20,23,39.12,1.32,4.77,1.05,0.981,22,25
4,Truck,17,8,17.5,3,4.461,17.5,66.5,52.5,5.4774,2,7,16,42.84,1.91,4.78,0.99,0.988,19,22
2,Sedan,17,9,6.0,11,13.379,6.0,22.8,18.0,0.685125,2,8,16,21.59,3.24,4.8,0.99,0.986,19,23
5,Sedan,17,7,6.0,3,5.875,6.0,22.8,18.0,5.4774,3,6,16,19.54,1.64,4.7,1.03,0.969,21,24
4,SUV,18,9,13.5,3,12.253,13.5,51.3,40.5,2.426175,3,8,17,27.02,1.08,4.65,1.08,0.966,21,23
4,SUV,20,7,13.5,7,9.972,13.5,51.3,40.5,3.42945,3,6,19,17.07,2.56,4.71,1.22,0.977,23,28
5,Small,19,8,4.0,11,7.583,4.0,15.2,12.0,19.434825,2,4,7,46.0,2.95,4.74,1.09,0.993,21,26
3,Small,18,7,6.0,7,14.639,4.0,15.2,10.0,2.426175,3,6,17,31.63,1.36,4.63,1.11,0.977,22,25
1,SUV,20,7,13.5,11,9.393,13.5,51.3,40.5,13.009950000000002,3,3,6,23.36,2.44,4.72,1.0,0.983,19,23
2,Small,16,6,4.0,7,3.729,4.0,15.2,12.0,0.685125,1,5,6,32.09,2.44,4.72,0.91,0.987,23,27
4,Sedan,17,6,6.0,7,13.647,6.0,22.8,18.0,0.685125,2,17,23,17.9,2.15,4.8,1.17,0.974,21,24
3,Sedan,19,9,6.0,11,13.363,6.0,22.8,18.0,13.009950000000002,2,1,8,40.73,2.63,4.79,1.25,0.991,21,26
3,Sedan,19,6,6.0,3,13.235,6.0,22.8,18.0,5.4774,2,19,23,14.27,3.41,4.77,1.14,0.98,21,25
4,Small,20,11,4.0,7,10.686,4.0,15.2,12.0,1.33605,2,1,10,15.26,1.61,4.75,1.17,0.96,23,27
4,Sedan,18,10,6.0,11,9.002,6.0,22.8,18.0,3.42945,3,7,10,13.22,2.92,4.71,1.16,0.974,19,24
5,Sedan,22,9,6.0,11,9.702,6.0,22.8,18.0,3.42945,3,8,11,29.74,1.47,4.73,0.96,0.977,21,26
1,Sedan,17,10,6.0,3,11.608,6.0,22.8,18.0,2.426175,2,4,9,44.35,2.92,4.74,1.2,0.992,22,24
4,Small,18,10,4.0,3,8.009,4.0,15.2,12.0,1.33605,2,9,17,23.83,3.11,4.61,0.97,0.987,20,24
3,Sedan,16,7,6.0,11,8.784,6.0,22.8,18.0,0.685125,3,3,6,40.16,3.27,4.76,1.23,0.992,22,24
1,Sedan,16,9,6.0,3,6.384,6.0,22.8,18.0,3.42945,3,16,23,10.46,1.75,4.8,0.94,0.947,22,24
4,Small,17,10,6.0,7,15.001,4.0,15.2,10.0,3.42945,1,1,9,49.63,2.41,4.6,1.24,0.992,21,23
4,Sedan,18,8,6.0,3,7.694,6.0,22.8,18.0,1.33605,3,6,9,8.57,2.01,4.67,1.09,0.944,22,27
3,SUV,18,7,13.5,7,8.777,13.5,51.3,40.5,18.696825,1,6,7,7.2,3.28,4.68,1.13,0.959,21,26
3,SUV,18,7,13.5,7,9.389,13.5,51.3,40.5,3.42945,1,1,6,30.37,0.53,4.62,1.08,0.94,22,27
1,Sedan,19,7,6.0,3,9.053,6.0,22.8,18.0,18.696825,1,6,18,38.78,1.09,4.63,1.04,0.977,22,26
5,Sedan,19,7,6.0,3,12.837,6.0,22.8,18.0,0.685125,2,6,8,9.22,2.22,4.61,0.92,0.952,20,22
4,Small,21,8,5.0,3,12.507,4.0,15.2,11.0,18.696825,1,7,20,32.76,1.89,4.72,1.05,0.984,21,25
1,Small,19,7,4.0,7,8.277,4.0,15.2,12.0,13.009950000000002,1,19,23,36.11,1.02,4.74,0.97,0.973,19,22
5,Small,20,10,5.0,3,11.899,4.0,15.2,11.0,18.696825,2,9,19,49.83,1.5,4.71,1.05,0.987,19,21
5,Truck,18,9,17.5,7,13.972,17.5,66.5,52.5,0.685125,3,8,17,19.03,2.98,4.73,1.07,0.983,22,25
3,Small,19,9,4.0,11,9.998,4.0,15.2,12.0,19.434825,2,8,18,47.49,3.19,4.62,1.18,0.993,22,24
4,Sedan,22,11,6.0,11,10.686,6.0,22.8,18.0,3.42945,1,22,23,22.0,2.44,4.78,1.05,0.982,22,25
4,SUV,21,9,13.5,3,9.89,13.5,51.3,40.5,2.426175,2,4,8,38.66,2.36,4.71,1.2,0.989,20,23
1,SUV,19,8,13.5,7,12.974,13.5,51.3,40.5,0.685125,3,19,23,26.22,0.73,4.63,1.17,0.949,19,21
5,Sedan,18,7,6.0,11,2.603,6.0,22.8,18.0,19.434825,1,6,17,36.7,3.18,4.67,1.1,0.991,23,25
5,SUV,19,8,13.5,3,10.856,13.5,51.3,40.5,3.42945,3,1,7,36.68,3.47,4.64,1.0,0.992,19,24
2,Sedan,17,8,6.0,3,12.279,6.0,22.8,18.0,13.009950000000002,1,7,16,43.94,3.14,4.71,1.07,0.993,19,23
3,Small,18,7,4.0,3,6.421,4.0,15.2,12.0,1.33605,2,6,17,10.32,2.03,4.67,1.08,0.953,19,23
4,Small,17,9,4.0,3,10.396,4.0,15.2,12.0,18.696825,2,5,8,37.82,2.49,4.79,1.1,0.989,21,25
2,Truck,19,8,17.5,11,4.756,17.5,66.5,52.5,2.426175,3,7,18,21.19,0.89,4.68,1.06,0.948,22,25
5,Small,19,9,4.0,11,9.361,4.0,15.2,12.0,2.426175,3,19,23,13.74,2.43,4.61,1.12,0.97,19,24
2,Sedan,19,11,6.0,11,9.119,6.0,22.8,18.0,13.009950000000002,2,19,23,31.5,1.91,4.7,1.13,0.984,22,24
5,Truck,18,10,17.5,11,11.62,17.5,66.5,52.5,18.696825,1,9,17,41.96,2.11,4.65,1.14,0.989,19,21
4,Sedan,19,9,6.0,7,12.722,6.0,22.8,18.0,1.33605,2,3,8,30.24,3.21,4.67,0.93,0.99,22,26
1,Sedan,16,10,6.0,3,7.304,6.0,22.8,18.0,5.4774,1,16,23,35.03,1.29,4.67,0.93,0.978,20,23
2,SUV,17,7,13.5,3,3.867,13.5,51.3,40.5,3.42945,1,6,7,18.72,3.49,4.73,1.09,0.985,22,27
4,Small,17,9,4.0,7,3.836,4.0,15.2,12.0,2.426175,1,17,23,24.61,1.8,4.62,1.19,0.978,20,23
5,Sedan,18,7,6.0,11,4.405,6.0,22.8,18.0,19.434825,2,6,17,41.35,0.69,4.65,1.13,0.966,20,24
1,Sedan,18,9,6.0,7,9.982,6.0,22.8,18.0,2.426175,2,18,23,34.87,0.6,4.67,1.25,0.953,19,21
2,Sedan,20,8,6.0,7,6.156,6.0,22.8,18.0,18.696825,2,20,23,26.45,3.23,4.61,1.22,0.988,23,28
2,Sedan,19,8,7.0,11,16.317,6.0,22.8,17.0,5.4774,1,19,23,6.8,1.66,4.68,0.9,0.915,23,28
5,Truck,17,10,17.5,11,7.812,17.5,66.5,52.5,13.009950000000002,1,9,10,12.83,2.06,4.65,0.91,0.963,23,27
2,SUV,16,9,13.5,3,7.466,13.5,51.3,40.5,19.434825,2,8,15,33.18,1.78,4.76,1.14,0.983,19,21
3,Small,17,10,5.0,3,12.462,4.0,15.2,11.0,13.009950000000002,3,9,12,34.7,1.85,4.61,1.02,0.985,22,24
3,Small,17,8,6.0,11,14.735,4.0,15.2,10.0,1.33605,1,17,23,15.55,2.1,4.77,1.11,0.97,23,26
2,SUV,17,6,13.5,7,11.125,13.5,51.3,40.5,18.696825,3,17,23,14.02,3.07,4.65,1.22,0.977,20,24
5,SUV,21,10,13.5,3,8.742,13.5,51.3,40.5,0.685125,1,3,9,11.25,3.27,4.63,0.92,0.973,22,26
5,Truck,17,6,17.5,3,8.229,17.5,66.5,52.5,13.009950000000002,2,17,23,37.18,0.82,4.71,1.2,0.968,22,26
3,Sedan,21,7,6.0,11,3.167,6.0,22.8,18.0,13.009950000000002,1,6,20,9.81,1.96,4.73,0.99,0.949,20,25
3,Small,19,11,4.0,7,6.157,4.0,15.2,12.0,2.426175,2,2,10,35.55,1.97,4.8,1.21,0.986,20,23
5,Small,17,8,4.0,3,11.535,4.0,15.2,12.0,3.42945,3,7,16,48.26,2.84,4.63,1.07,0.993,19,22
2,Small,17,8,4.0,7,6.76,4.0,15.2,12.0,1.33605,1,17,23,41.19,0.82,4.65,0.96,0.971,20,23
4,Small,19,9,4.0,7,7.15,4.0,15.2,12.0,13.009950000000002,2,8,10,44.92,0.72,4.67,1.16,0.97,23,27
4,SUV,17,9,13.5,3,10.683,13.5,51.3,40.5,13.009950000000002,3,3,8,35.47,0.56,4.78,1.0,0.951,21,23
1,Small,18,8,4.0,3,6.432,4.0,15.2,12.0,1.33605,3,18,23,37.77,0.99,4.77,1.25,0.974,20,22
5,SUV,16,7,13.5,3,14.55,13.5,51.3,40.5,18.696825,2,16,23,30.01,1.39,4.68,0.95,0.976,19,24
1,Sedan,16,7,6.0,11,6.096,6.0,22.8,18.0,2.426175,2,5,7,34.9,2.69,4.77,1.14,0.989,23,27
3,Small,21,9,4.0,11,10.049,4.0,15.2,12.0,18.696825,2,8,20,32.52,0.95,4.64,0.98,0.968,21,25
5,Small,22,9,6.0,7,16.028,4.0,15.2,10.0,0.685125,1,7,8,39.97,2.74,4.75,1.15,0.991,23,26
3,Sedan,17,10,6.0,11,11.387,6.0,22.8,18.0,2.426175,3,4,9,17.13,2.46,4.76,1.17,0.977,23,26
1,Small,18,10,6.0,11,16.504,4.0,15.2,10.0,19.434825,1,8,9,11.33,1.18,4.77,1.14,0.928,23,28
1,SUV,18,7,13.5,3,10.775,13.5,51.3,40.5,5.4774,1,6,17,21.31,1.1,4.67,0.92,0.958,23,27
3,Small,18,7,5.0,3,14.179,4.0,15.2,11.0,3.42945,2,6,17,45.69,1.11,4.7,0.93,0.98,23,28
2,Truck,17,11,17.5,11,4.992,17.5,66.5,52.5,1.33605,3,17,23,29.87,2.8,4.62,0.99,0.988,19,22
3,Small,16,8,4.0,7,7.385,4.0,15.2,12.0,2.426175,1,1,7,6.79,3.29,4.8,0.99,0.956,23,28
3,SUV,18,8,13.5,7,8.836,13.5,51.3,40.5,2.426175,3,18,23,8.02,3.18,4.7,1.23,0.962,19,24
2,Small,19,10,4.0,11,6.477,4.0,15.2,12.0,18.696825,2,9,18,45.2,2.74,4.68,0.91,0.992,22,25
1,Truck,17,9,17.5,3,11.465,17.5,66.5,52.5,3.42945,2,17,23,36.05,3.03,4.6,0.98,0.991,21,24
5,Small,17,7,4.0,11,5.15,4.0,15.2,12.0,1.33605,2,6,16,46.33,3.6,4.7,1.13,0.994,21,25
2,Small,18,9,4.0,3,9.93,4.0,15.2,12.0,2.426175,3,18,23,17.85,2.99,4.76,1.21,0.981,20,24
1,Sedan,18,6,6.0,3,4.885,6.0,22.8,18.0,13.009950000000002,3,18,23,15.9,2.1,4.64,1.14,0.97,22,26
2,Truck,19,8,17.5,7,8.684,17.5,66.5,52.5,19.434825,3,7,18,40.02,0.69,4.72,1.08,0.964,19,22
2,Truck,20,10,17.5,3,6.336,17.5,66.5,52.5,0.685125,3,5,9,18.18,2.15,4.76,1.2,0.975,21,26
3,Sedan,16,9,6.0,11,9.63,6.0,22.8,18.0,0.685125,2,7,9,36.31,2.72,4.78,1.11,0.99,23,27
3,Small,17,9,4.0,3,7.672,4.0,15.2,12.0,5.4774,3,8,16,35.79,3.11,4.68,1.09,0.991,22,27
1,Sedan,17,10,6.0,11,12.6,6.0,22.8,18.0,19.434825,3,9,16,49.52,3.32,4.78,1.04,0.994,21,25
5,Small,18,10,4.0,3,4.806,4.0,15.2,12.0,18.696825,3,9,17,12.08,2.29,4.69,0.94,0.964,22,27
1,Sedan,17,9,6.0,7,14.812,6.0,22.8,18.0,2.426175,1,17,23,7.43,3.02,4.65,0.93,0.956,22,27
4,SUV,19,11,13.5,11,6.142,13.5,51.3,40.5,3.42945,3,19,23,45.68,2.19,4.71,1.1,0.99,19,24
4,SUV,20,7,13.5,11,11.221,13.5,51.3,40.5,1.33605,3,2,6,25.68,2.06,4.71,0.99,0.981,21,26
2,SUV,18,10,13.5,7,6.002,13.5,51.3,40.5,1.33605,2,4,9,45.18,2.42,4.71,1.22,0.991,21,26
5,SUV,19,10,13.5,7,11.896,13.5,51.3,40.5,18.696825,1,9,18,32.0,2.28,4.67,1.11,0.986,20,22
3,Sedan,21,8,6.0,7,7.951,6.0,22.8,18.0,13.009950000000002,3,7,20,26.21,2.76,4.73,1.16,0.986,19,24
3,Truck,18,10,17.5,11,5.894,17.5,66.5,52.5,0.685125,3,18,23,50.09,1.0,4.61,1.0,0.98,23,28
2,SUV,19,9,13.5,7,9.606,13.5,51.3,40.5,19.434825,1,8,9,10.13,1.36,4.67,0.95,0.93,19,23
2,Small,20,9,4.0,11,4.621,4.0,15.2,12.0,0.685125,1,20,23,48.53,2.45,4.76,0.93,0.992,20,25
1,SUV,16,6,13.5,11,11.305,13.5,51.3,40.5,0.685125,1,3,5,33.33,0.61,4.67,0.96,0.952,19,24
3,Small,16,8,4.0,7,10.601,4.0,15.2,12.0,13.009950000000002,1,4,7,12.4,0.79,4.73,1.2,0.903,22,26
2,SUV,21,9,13.5,7,10.096,13.5,51.3,40.5,2.426175,3,8,20,34.71,1.59,4.61,1.15,0.982,21,25
3,SUV,19,10,13.5,7,6.652,13.5,51.3,40.5,1.33605,3,9,18,13.53,0.67,4.64,1.07,0.896,23,28
1,SUV,17,8,13.5,3,6.41,13.5,51.3,40.5,5.4774,1,4,7,9.28,3.22,4.72,0.96,0.967,23,27
4,Small,17,7,4.0,3,7.291,4.0,15.2,12.0,13.009950000000002,2,6,16,15.05,1.36,4.79,1.15,0.952,22,25
5,Small,16,10,4.0,7,7.386,4.0,15.2,12.0,19.434825,2,9,15,44.75,0.68,4.64,1.11,0.968,19,23
2,Sedan,18,6,6.0,3,12.224,6.0,22.8,18.0,19.434825,3,2,5,32.43,1.39,4.74,1.05,0.978,22,25
4,Truck,16,10,17.5,7,4.273,17.5,66.5,52.5,3.42945,1,16,23,20.87,3.31,4.76,1.23,0.986,23,25
4,Sedan,17,8,6.0,11,13.655,6.0,22.8,18.0,3.42945,2,7,16,7.48,3.42,4.6,1.05,0.962,19,23
1,Sedan,19,7,6.0,7,7.948,6.0,22.8,18.0,5.4774,3,19,23,43.92,1.37,4.76,0.95,0.984,20,23
1,Sedan,17,7,6.0,3,10.895,6.0,22.8,18.0,2.426175,2,17,23,12.56,1.75,4.61,1.17,0.956,21,26
3,Small,21,9,4.0,3,10.247,4.0,15.2,12.0,1.33605,3,8,20,8.95,1.92,4.76,1.17,0.943,23,27
5,Small,19,7,4.0,3,9.807,4.0,15.2,12.0,0.685125,1,5,6,14.98,3.56,4.64,1.24,0.981,19,22
4,Truck,20,10,17.5,11,9.828,17.5,66.5,52.5,13.009950000000002,2,20,23,6.77,3.39,4.62,0.99,0.957,19,21
1,Sedan,17,7,7.0,11,15.953,6.0,22.8,17.0,3.42945,2,3,6,7.74,2.45,4.76,1.19,0.949,20,25
4,Sedan,17,6,6.0,3,10.564,6.0,22.8,18.0,3.42945,1,5,16,49.64,3.06,4.63,1.0,0.993,21,25
5,Small,17,10,4.0,7,7.176,4.0,15.2,12.0,13.009950000000002,1,9,10,35.92,3.01,4.67,1.16,0.991,21,24
3,Sedan,17,10,7.0,3,15.774,6.0,22.8,17.0,13.009950000000002,1,9,16,42.48,0.54,4.77,0.98,0.957,21,23
4,SUV,18,9,13.5,7,8.842,13.5,51.3,40.5,5.4774,3,5,8,23.39,2.97,4.65,0.97,0.986,23,26
5,Truck,17,9,17.5,7,4.036,17.5,66.5,52.5,18.696825,1,1,8,9.72,3.54,4.76,1.06,0.971,20,24
4,SUV,17,8,13.5,11,10.689,13.5,51.3,40.5,3.42945,2,6,8,31.5,3.37,4.65,1.2,0.991,19,22
2,Small,16,8,5.0,11,12.313,4.0,15.2,11.0,5.4774,3,3,7,26.85,0.72,4.63,0.97,0.95,19,22
1,Sedan,17,6,7.0,7,15.931,6.0,22.8,17.0,5.4774,2,2,5,22.32,2.77,4.73,1.14,0.984,19,23
3,SUV,17,9,13.5,11,10.339,13.5,51.3,40.5,18.696825,1,17,23,37.93,3.39,4.7,1.11,0.992,21,25
3,Sedan,19,8,6.0,11,14.113,6.0,22.8,18.0,2.426175,1,19,23,42.96,0.89,4.79,1.15,0.974,23,28
2,Small,21,10,5.0,11,12.789,4.0,15.2,11.0,1.33605,2,21,23,22.91,1.39,4.71,1.23,0.969,22,25
1,Truck,18,8,17.5,3,11.6,17.5,66.5,52.5,5.4774,3,7,17,28.83,1.35,4.71,1.04,0.975,21,23
5,Small,18,6,6.0,11,15.164,4.0,15.2,10.0,0.685125,3,4,7,44.55,1.77,4.62,1.06,0.987,22,25
3,Small,21,9,4.0,7,8.794,4.0,15.2,12.0,5.4774,3,8,20,35.54,1.02,4.62,1.07,0.973,19,21
3,Truck,20,7,17.5,3,6.666,17.5,66.5,52.5,13.009950000000002,3,5,8,18.91,2.7,4.74,1.07,0.981,21,25
3,Small,18,7,4.0,3,6.753,4.0,15.2,12.0,3.42945,2,2,6,30.48,2.32,4.75,1.09,0.986,19,22
5,Sedan,18,8,6.0,3,5.565,6.0,22.8,18.0,19.434825,1,18,23,17.25,1.71,4.68,0.95,0.967,23,28
1,Small,17,7,5.0,7,12.693,4.0,15.2,11.0,0.685125,2,17,23,40.24,1.48,4.8,0.95,0.983,21,23
1,Sedan,17,10,6.0,3,10.018,6.0,22.8,18.0,2.426175,2,17,23,42.52,1.7,4.69,1.2,0.986,23,27
5,Small,19,6,4.0,3,7.234,4.0,15.2,12.0,13.009950000000002,3,19,23,28.05,0.65,4.78,1.17,0.947,20,23
4,Small,20,10,4.0,11,10.458,4.0,15.2,12.0,3.42945,2,9,11,46.56,0.52,4.64,1.2,0.96,19,24
2,Small,18,10,4.0,3,10.515,4.0,15.2,12.0,19.434825,1,18,23,34.28,3.32,4.75,1.23,0.991,21,25
3,Sedan,19,7,6.0,11,8.813,6.0,22.8,18.0,3.42945,2,19,23,38.58,2.33,4.63,1.09,0.989,23,26
5,SUV,21,8,13.5,7,9.658,13.5,51.3,40.5,19.434825,2,21,23,12.3,1.02,4.76,0.97,0.923,22,25
2,Sedan,20,11,6.0,7,11.955,6.0,22.8,18.0,3.42945,2,20,23,37.79,1.78,4.73,0.95,0.985,23,27
5,Small,18,11,4.0,3,10.119,4.0,15.2,12.0,19.434825,2,10,17,45.42,1.62,4.67,1.09,0.987,22,24
1,Sedan,20,8,6.0,7,6.933,6.0,22.8,18.0,13.009950000000002,1,7,19,26.82,3.1,4.7,1.24,0.988,20,25
5,Small,18,8,5.0,7,13.112,4.0,15.2,11.0,0.685125,2,7,17,43.1,2.18,4.73,1.24,0.989,20,25
4,SUV,16,9,13.5,11,10.068,13.5,51.3,40.5,0.685125,1,16,23,7.05,0.63,4.63,1.14,0.798,19,24
2,Small,17,9,4.0,11,11.034,4.0,15.2,12.0,18.696825,1,6,8,11.68,0.71,4.73,0.94,0.886,23,27
5,Small,16,10,4.0,7,5.148,4.0,15.2,12.0,2.426175,3,9,15,32.49,1.98,4.76,1.21,0.985,22,25
3,Truck,19,7,17.5,11,13.514,17.5,66.5,52.5,2.426175,3,19,23,16.14,3.1,4.74,1.18,0.98,22,27
2,Small,17,8,4.0,11,4.454,4.0,15.2,12.0,1.33605,3,17,23,31.13,2.33,4.76,1.21,0.986,22,27
3,Small,19,7,4.0,7,7.167,4.0,15.2,12.0,19.434825,3,4,7,13.6,2.52,4.79,1.25,0.971,19,24
2,Sedan,18,9,6.0,11,13.511,6.0,22.8,18.0,5.4774,2,6,8,39.88,2.89,4.77,1.25,0.991,21,23
1,Small,18,9,5.0,7,14.457,4.0,15.2,11.0,19.434825,1,1,8,37.94,1.8,4.8,1.14,0.985,22,25
2,SUV,18,7,13.5,7,10.33,13.5,51.3,40.5,13.009950000000002,3,6,17,34.13,2.18,4.63,1.18,0.987,21,24
3,Sedan,19,8,6.0,7,10.841,6.0,22.8,18.0,13.009950000000002,3,7,18,37.91,2.98,4.74,0.92,0.991,20,24
5,Sedan,20,6,6.0,3,11.91,6.0,22.8,18.0,18.696825,3,5,19,17.62,1.83,4.72,0.98,0.969,20,22
4,Small,18,8,4.0,3,7.008,4.0,15.2,12.0,13.009950000000002,2,3,7,24.81,3.46,4.6,1.17,0.988,23,26
3,Small,20,9,4.0,3,5.413,4.0,15.2,12.0,5.4774,3,4,8,36.43,2.01,4.79,1.2,0.986,19,24
1,Small,18,6,5.0,3,13.697,4.0,15.2,11.0,5.4774,1,5,17,24.51,1.23,4.68,0.98,0.967,19,23
3,SUV,19,10,13.5,3,12.657,13.5,51.3,40.5,1.33605,2,9,18,17.66,0.64,4.7,0.93,0.915,23,27
2,SUV,18,9,13.5,7,14.102,13.5,51.3,40.5,5.4774,2,8,17,17.46,2.82,4.75,1.11,0.98,23,25
4,Small,17,8,4.0,7,2.451,4.0,15.2,12.0,0.685125,2,7,16,14.25,0.66,4.73,0.91,0.899,20,25
1,SUV,17,8,13.5,3,8.903,13.5,51.3,40.5,19.434825,3,2,7,8.29,3.32,4.67,1.03,0.964,21,24
2,Small,21,9,4.0,3,6.211,4.0,15.2,12.0,18.696825,2,8,20,29.18,2.36,4.65,1.14,0.986,20,22
1,Truck,17,9,17.5,11,8.825,17.5,66.5,52.5,13.009950000000002,1,17,23,34.68,3.42,4.76,1.09,0.992,23,27
5,Sedan,18,9,7.0,11,15.952,6.0,22.8,17.0,1.33605,1,8,17,30.59,1.5,4.71,1.19,0.978,21,26
3,Small,18,8,4.0,7,10.929,4.0,15.2,12.0,13.009950000000002,3,7,17,39.16,2.17,4.77,1.14,0.988,21,24
5,Sedan,16,8,6.0,7,6.458,6.0,22.8,18.0,5.4774,1,7,15,34.1,1.03,4.74,1.0,0.972,23,26
2,Small,18,8,5.0,7,12.987,4.0,15.2,11.0,5.4774,2,4,7,17.07,2.85,4.74,0.9,0.98,20,22
5,Small,20,6,4.0,3,6.012,4.0,15.2,12.0,5.4774,3,3,6,11.58,3.37,4.68,0.97,0.975,22,27
3,SUV,19,7,13.5,11,14.236,13.5,51.3,40.5,0.685125,2,6,18,48.19,1.28,4.68,1.23,0.984,21,26
5,Truck,21,7,17.5,3,10.249,17.5,66.5,52.5,2.426175,2,21,23,21.8,0.97,4.64,1.03,0.954,22,26
2,Sedan,19,7,6.0,3,7.607,6.0,22.8,18.0,5.4774,1,19,23,31.89,1.64,4.63,1.09,0.981,21,26
2,Small,21,7,4.0,11,10.55,4.0,15.2,12.0,2.426175,1,6,20,44.87,1.17,4.69,1.0,0.981,23,28
3,Sedan,20,7,6.0,3,12.871,6.0,22.8,18.0,5.4774,3,6,9,49.01,2.19,4.68,0.92,0.991,22,25
3,Truck,18,10,17.5,7,7.898,17.5,66.5,52.5,2.426175,3,9,17,44.57,2.62,4.68,1.12,0.991,20,23
5,Sedan,18,10,6.0,3,11.484,6.0,22.8,18.0,13.009950000000002,2,18,23,6.95,0.94,4.7,0.91,0.858,23,27
5,SUV,19,8,13.5,11,3.18,13.5,51.3,40.5,0.685125,2,6,8,26.72,2.83,4.66,1.13,0.987,22,27
3,SUV,18,10,13.5,11,11.438,13.5,51.3,40.5,18.696825,1,18,23,17.99,0.7,4.62,1.15,0.924,20,25
2,Truck,17,8,17.5,11,8.529,17.5,66.5,52.5,5.4774,3,17,23,48.45,0.52,4.7,1.04,0.961,20,23
5,Sedan,18,8,6.0,3,11.286,6.0,22.8,18.0,3.42945,2,5,7,12.62,0.83,4.64,1.11,0.909,23,25
2,Truck,19,7,17.5,7,14.33,17.5,66.5,52.5,13.009950000000002,3,19,23,9.56,2.43,4.67,0.9,0.958,20,23
2,Small,19,10,4.0,11,7.761,4.0,15.2,12.0,18.696825,2,9,18,37.64,2.32,4.77,0.92,0.989,21,24
5,Sedan,20,9,6.0,7,12.6,6.0,22.8,18.0,18.696825,2,20,23,35.85,3.52,4.73,1.1,0.992,20,24
5,SUV,20,9,13.5,11,6.527,13.5,51.3,40.5,0.685125,1,3,8,28.95,2.85,4.79,0.99,0.988,23,28
2,Small,17,8,5.0,7,14.113,4.0,15.2,11.0,5.4774,3,7,16,30.08,2.75,4.62,1.02,0.988,21,24
2,Small,18,8,4.0,11,2.689,4.0,15.2,12.0,2.426175,2,7,17,12.27,1.57,4.79,1.17,0.949,21,23
4,Small,20,9,4.0,7,6.671,4.0,15.2,12.0,18.696825,1,20,23,21.84,2.98,4.69,0.93,0.985,23,25
2,Sedan,18,7,6.0,11,8.188,6.0,22.8,18.0,2.426175,3,18,23,16.84,2.27,4.75,1.07,0.974,20,22
2,SUV,20,8,13.5,11,14.571,13.5,51.3,40.5,13.009950000000002,1,5,7,24.76,1.47,4.79,1.04,0.973,21,24
5,Sedan,19,10,6.0,7,10.815,6.0,22.8,18.0,0.685125,3,7,10,29.84,1.13,4.72,1.07,0.971,19,24
1,Sedan,19,9,6.0,11,10.588,6.0,22.8,18.0,0.685125,3,19,23,14.1,1.42,4.68,0.9,0.951,22,27
