NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
4,Small,17,7,4.0,11,10.643,4.0,15.2,12.0,18.696825,3,6,16,20.13,1.28,4.75,1.09,0.962,23,27
5,Small,17,7,4.0,7,7.09,4.0,15.2,12.0,18.696825,2,17,23,40.08,0.92,4.61,1.09,0.973,19,24
1,SUV,17,8,13.5,11,11.077,13.5,51.3,40.5,0.685125,2,17,23,9.73,3.49,4.69,0.98,0.971,19,21
1,SUV,20,9,13.5,7,10.304,13.5,51.3,40.5,2.426175,3,3,8,49.27,3.46,4.61,0.99,0.994,21,25
2,SUV,17,8,13.5,3,13.276,13.5,51.3,40.5,19.434825,3,17,23,37.52,2.56,4.63,1.03,0.99,22,26
3,Small,17,10,5.0,3,12.412,4.0,15.2,11.0,13.009950000000002,3,17,23,40.5,1.09,4.61,1.01,0.978,20,22
2,Truck,17,7,17.5,3,14.533,17.5,66.5,52.5,2.426175,1,4,6,30.06,1.55,4.68,1.17,0.979,23,28
2,Small,21,9,6.0,7,15.934,4.0,15.2,10.0,0.685125,3,1,8,35.52,1.49,4.71,0.97,0.981,20,25
3,Sedan,17,9,6.0,3,6.583,6.0,22.8,18.0,1.33605,2,5,8,32.76,0.52,4.76,1.25,0.943,20,25
5,Sedan,19,7,6.0,3,12.21,6.0,22.8,18.0,0.685125,1,19,23,7.11,3.13,4.77,0.95,0.956,23,27
4,SUV,19,7,13.5,7,15.17,13.5,51.3,40.5,1.33605,3,4,7,19.68,3.12,4.73,0.94,0.984,23,25
5,Truck,17,10,17.5,3,1.985,17.5,66.5,52.5,2.426175,3,17,23,32.26,2.55,4.61,1.03,0.988,21,24
3,SUV,18,10,13.5,3,12.382,13.5,51.3,40.5,2.426175,1,9,17,34.04,2.78,4.64,1.05,0.989,22,24
5,Small,17,9,4.0,11,10.118,4.0,15.2,12.0,19.434825,1,17,23,17.52,3.32,4.77,1.13,0.983,23,25
2,Small,16,8,8.0,7,20.155,4.0,15.2,8.0,3.42945,1,3,7,28.69,3.0,4.74,0.95,0.988,20,25
3,Small,19,10,4.0,7,2.864,4.0,15.2,12.0,3.42945,2,6,9,40.52,2.47,4.65,1.03,0.99,20,25
1,Sedan,20,9,6.0,3,4.83,6.0,22.8,18.0,0.685125,2,8,19,12.72,2.72,4.77,0.94,0.972,22,24
3,Truck,19,8,17.5,11,12.615,17.5,66.5,52.5,0.685125,2,19,23,22.9,2.16,4.79,0.98,0.98,21,24
2,Sedan,17,7,6.0,7,10.364,6.0,22.8,18.0,0.685125,2,17,23,17.11,2.58,4.65,0.93,0.978,19,23
5,Truck,20,11,17.5,11,5.143,17.5,66.5,52.5,1.33605,2,10,19,19.71,3.23,4.6,0.98,0.984,19,24
3,Sedan,18,7,6.0,3,8.197,6.0,22.8,18.0,1.33605,3,18,23,35.48,3.52,4.78,1.22,0.992,23,27
5,Sedan,22,9,6.0,3,8.679,6.0,22.8,18.0,18.696825,2,8,10,43.47,2.78,4.71,1.18,0.992,20,24
4,Small,19,9,4.0,11,7.253,4.0,15.2,12.0,19.434825,3,8,18,44.87,3.08,4.6,0.99,0.993,22,25
2,SUV,18,6,13.5,7,14.845,13.5,51.3,40.5,3.42945,1,18,23,40.52,3.03,4.75,1.22,0.992,23,27
1,Truck,19,10,17.5,7,7.787,17.5,66.5,52.5,13.009950000000002,3,8,11,9.16,2.13,4.79,1.02,0.95,22,27
5,Small,20,8,4.0,7,7.967,4.0,15.2,12.0,3.42945,2,20,23,45.16,2.15,4.63,0.96,0.99,23,28
3,SUV,18,8,13.5,7,12.28,13.5,51.3,40.5,18.696825,1,7,17,12.96,2.17,4.78,1.09,0.965,23,28
5,Small,19,10,4.0,11,9.998,4.0,15.2,12.0,5.4774,1,9,10,18.5,0.78,4.8,1.15,0.933,22,25
1,SUV,18,9,13.5,11,8.008,13.5,51.3,40.5,19.434825,1,18,23,39.16,3.25,4.64,0.94,0.992,23,28
5,Small,18,7,5.0,7,12.864,4.0,15.2,11.0,5.4774,2,18,23,44.41,3.08,4.67,1.21,0.993,23,25
1,Small,19,8,4.0,3,6.671,4.0,15.2,12.0,3.42945,1,7,18,8.18,3.38,4.7,0.97,0.964,22,27
5,Small,17,10,4.0,11,7.674,4.0,15.2,12.0,3.42945,2,4,9,30.93,1.78,4.76,0.94,0.982,19,22
1,Small,19,9,4.0,3,10.874,4.0,15.2,12.0,19.434825,2,8,18,40.29,3.38,4.64,0.94,0.993,19,23
5,SUV,17,8,13.5,11,11.253,13.5,51.3,40.5,3.42945,2,6,8,22.18,2.7,4.77,1.01,0.983,20,22
2,Sedan,22,8,6.0,3,10.818,6.0,22.8,18.0,1.33605,3,7,21,36.28,3.36,4.75,1.05,0.992,19,21
3,Small,18,8,4.0,3,7.524,4.0,15.2,12.0,5.4774,2,7,17,21.88,1.16,4.77,1.18,0.961,23,28
2,Truck,17,10,17.5,3,12.77,17.5,66.5,52.5,5.4774,1,9,16,38.8,3.04,4.78,1.08,0.992,22,25
1,Sedan,20,7,6.0,7,13.843,6.0,22.8,18.0,5.4774,3,6,19,47.63,1.89,4.75,1.08,0.989,23,25
4,SUV,18,10,13.5,11,13.245,13.5,51.3,40.5,5.4774,2,9,17,12.56,2.61,4.73,1.06,0.97,22,27
5,Truck,18,9,17.5,11,4.908,17.5,66.5,52.5,2.426175,3,18,23,43.08,0.66,4.66,1.13,0.965,21,24
5,Small,16,8,4.0,7,11.023,4.0,15.2,12.0,3.42945,3,16,23,45.77,0.56,4.7,1.0,0.962,22,26
3,SUV,16,8,13.5,11,12.885,13.5,51.3,40.5,13.009950000000002,1,7,15,30.96,2.97,4.8,1.16,0.989,23,26
4,Small,21,9,5.0,7,12.081,4.0,15.2,11.0,19.434825,1,5,8,34.24,2.0,4.65,0.95,0.986,22,24
2,SUV,18,6,13.5,11,19.481,13.5,51.3,40.5,0.685125,1,18,23,27.2,3.12,4.62,0.96,0.988,23,26
5,Small,17,11,6.0,7,15.958,4.0,15.2,10.0,19.434825,1,10,16,18.22,0.64,4.68,1.2,0.918,19,22
1,Small,20,9,5.0,3,12.868,4.0,15.2,11.0,19.434825,3,4,8,47.13,2.39,4.63,1.13,0.991,20,25
2,Small,19,9,6.0,11,14.86,4.0,15.2,10.0,0.685125,1,19,23,28.34,3.48,4.8,1.13,0.99,23,28
5,Sedan,17,8,6.0,7,6.211,6.0,22.8,18.0,13.009950000000002,1,6,7,48.05,0.96,4.6,1.07,0.979,19,22
1,Truck,18,8,17.5,7,15.726,17.5,66.5,52.5,3.42945,1,7,17,37.83,1.88,4.61,0.91,0.986,21,26
3,Sedan,16,7,6.0,11,10.067,6.0,22.8,18.0,13.009950000000002,2,5,7,8.39,0.66,4.78,1.01,0.835,23,25
5,Sedan,17,10,6.0,3,4.33,6.0,22.8,18.0,19.434825,3,17,23,24.38,0.62,4.66,1.18,0.936,21,25
4,SUV,20,8,13.5,3,4.466,13.5,51.3,40.5,19.434825,2,20,23,20.95,2.78,4.79,0.94,0.983,19,24
5,Small,18,9,4.0,7,9.316,4.0,15.2,12.0,1.33605,2,18,23,25.91,0.83,4.74,1.13,0.955,23,28
1,SUV,18,6,13.5,11,6.263,13.5,51.3,40.5,18.696825,3,4,7,37.62,3.3,4.76,0.91,0.992,21,25
5,Sedan,17,7,6.0,3,14.414,6.0,22.8,18.0,2.426175,3,6,16,14.55,0.99,4.73,1.14,0.933,20,25
5,SUV,17,9,13.5,3,6.901,13.5,51.3,40.5,5.4774,2,8,16,36.52,1.88,4.73,1.19,0.986,23,28
3,SUV,16,7,13.5,7,9.148,13.5,51.3,40.5,0.685125,3,1,6,27.03,0.66,4.77,1.04,0.945,20,23
2,Sedan,20,9,7.0,7,15.252,6.0,22.8,17.0,0.685125,3,8,19,25.25,0.72,4.63,1.09,0.946,22,27
2,Truck,16,9,17.5,3,8.928,17.5,66.5,52.5,13.009950000000002,2,8,15,41.09,1.3,4.69,1.01,0.981,20,23
3,SUV,21,8,13.5,3,11.53,13.5,51.3,40.5,13.009950000000002,1,21,23,46.5,2.11,4.62,1.13,0.99,21,24
5,Truck,19,7,17.5,11,6.399,17.5,66.5,52.5,19.434825,1,3,6,45.57,0.78,4.75,0.99,0.972,19,23
2,Sedan,21,8,6.0,3,13.49,6.0,22.8,18.0,19.434825,2,5,7,16.07,0.92,4.65,1.08,0.935,21,25
3,SUV,19,11,13.5,3,6.643,13.5,51.3,40.5,19.434825,2,3,10,30.73,3.05,4.66,0.97,0.989,19,22
2,SUV,20,7,13.5,3,13.89,13.5,51.3,40.5,5.4774,3,6,9,33.29,1.37,4.64,1.19,0.978,22,27
5,Small,17,10,4.0,3,5.346,4.0,15.2,12.0,2.426175,1,1,9,8.9,2.07,4.65,1.16,0.947,20,22
1,Sedan,20,6,6.0,7,5.386,6.0,22.8,18.0,3.42945,3,20,23,43.66,3.05,4.69,1.02,0.993,20,22
5,Sedan,19,11,6.0,7,8.966,6.0,22.8,18.0,13.009950000000002,2,10,18,16.61,2.97,4.7,1.1,0.98,20,24
4,Small,19,9,5.0,7,13.16,4.0,15.2,11.0,1.33605,2,19,23,23.31,1.44,4.79,0.95,0.971,21,23
3,Small,21,8,4.0,3,5.896,4.0,15.2,12.0,19.434825,2,7,20,10.61,2.69,4.71,1.12,0.966,20,23
1,Small,20,9,5.0,11,13.276,4.0,15.2,11.0,1.33605,2,8,19,13.8,0.99,4.66,1.18,0.929,19,21
5,Sedan,17,6,6.0,11,8.113,6.0,22.8,18.0,3.42945,1,5,16,42.28,3.06,4.68,1.19,0.992,19,22
1,Sedan,20,7,6.0,3,10.614,6.0,22.8,18.0,1.33605,1,2,6,27.45,2.39,4.73,1.23,0.985,20,22
4,Sedan,19,8,7.0,3,15.23,6.0,22.8,17.0,18.696825,3,19,23,9.72,0.97,4.62,1.13,0.899,19,23
3,Small,21,7,4.0,11,3.757,4.0,15.2,12.0,3.42945,3,6,20,14.58,2.13,4.77,1.05,0.968,22,26
2,Small,20,10,4.0,7,8.012,4.0,15.2,12.0,3.42945,1,20,23,27.53,0.6,4.78,0.98,0.941,19,23
2,SUV,22,7,13.5,7,11.112,13.5,51.3,40.5,18.696825,3,6,21,39.57,1.38,4.74,0.93,0.982,22,25
1,SUV,17,11,13.5,11,11.276,13.5,51.3,40.5,13.009950000000002,3,10,16,43.54,2.55,4.77,1.16,0.991,20,23
2,SUV,18,7,13.5,7,7.97,13.5,51.3,40.5,13.009950000000002,1,18,23,29.64,1.12,4.69,0.91,0.97,20,22
1,Small,19,6,5.0,7,12.4,4.0,15.2,11.0,0.685125,3,4,7,32.91,1.1,4.73,1.21,0.973,20,25
2,Sedan,19,9,6.0,7,9.437,6.0,22.8,18.0,1.33605,1,19,23,12.55,3.15,4.69,1.24,0.975,22,27
3,Small,19,9,4.0,3,4.281,4.0,15.2,12.0,5.4774,2,19,23,13.75,1.03,4.75,1.17,0.932,22,25
2,Small,16,10,4.0,3,6.242,4.0,15.2,12.0,19.434825,3,16,23,18.47,1.63,4.62,1.2,0.967,22,24
3,Small,16,10,5.0,3,12.596,4.0,15.2,11.0,19.434825,3,9,15,33.38,3.44,4.68,1.22,0.991,20,25
4,Truck,17,7,17.5,3,6.559,17.5,66.5,52.5,13.009950000000002,1,6,16,13.17,3.49,4.73,1.16,0.978,21,23
2,Small,18,10,4.0,7,10.537,4.0,15.2,12.0,18.696825,3,9,17,48.97,3.27,4.65,1.04,0.994,19,24
5,Truck,16,7,17.5,7,11.118,17.5,66.5,52.5,0.685125,2,16,23,32.43,0.71,4.7,1.22,0.957,23,27
5,Small,16,9,4.0,11,9.928,4.0,15.2,12.0,18.696825,1,3,8,46.81,3.08,4.65,1.04,0.993,23,25
3,Small,20,8,5.0,11,13.302,4.0,15.2,11.0,13.009950000000002,3,6,9,20.96,0.74,4.67,1.12,0.938,19,22
4,Sedan,17,10,6.0,7,2.121,6.0,22.8,18.0,1.33605,3,7,10,28.17,3.5,4.6,1.08,0.99,21,26
2,Small,18,7,4.0,11,3.011,4.0,15.2,12.0,18.696825,1,6,17,12.79,2.94,4.69,0.96,0.974,20,22
3,Sedan,18,7,6.0,3,12.373,6.0,22.8,18.0,0.685125,3,18,23,48.31,0.95,4.69,0.94,0.978,21,26
4,Sedan,18,9,6.0,7,11.152,6.0,22.8,18.0,18.696825,1,8,17,34.47,0.81,4.7,0.95,0.965,23,27
2,Sedan,18,8,6.0,7,11.035,6.0,22.8,18.0,1.33605,2,18,23,45.89,2.23,4.7,1.24,0.99,20,22
1,SUV,20,8,13.5,11,10.3,13.5,51.3,40.5,5.4774,1,5,7,33.0,0.8,4.75,1.14,0.963,20,24
1,Truck,19,8,17.5,3,9.959,17.5,66.5,52.5,2.426175,3,3,7,26.72,1.89,4.63,1.24,0.98,22,25
3,Truck,18,6,17.5,11,10.454,17.5,66.5,52.5,2.426175,1,5,17,16.08,2.02,4.64,1.05,0.97,23,25
3,SUV,20,9,13.5,7,5.833,13.5,51.3,40.5,3.42945,2,5,8,26.98,2.79,4.79,1.08,0.987,20,23
2,Sedan,19,9,6.0,3,9.482,6.0,22.8,18.0,2.426175,1,2,8,23.5,2.77,4.71,0.93,0.985,22,27
1,Small,18,8,5.0,11,14.17,4.0,15.2,11.0,19.434825,3,7,17,7.94,2.8,4.61,1.02,0.956,23,25
4,SUV,17,7,13.5,3,11.474,13.5,51.3,40.5,1.33605,1,17,23,20.18,1.42,4.77,1.03,0.966,20,25
4,SUV,18,8,13.5,7,9.795,13.5,51.3,40.5,18.696825,1,7,8,31.53,3.03,4.77,0.95,0.99,20,24
5,Small,18,8,4.0,11,10.8,4.0,15.2,12.0,3.42945,2,4,7,28.4,0.96,4.67,1.11,0.964,22,24
4,Sedan,20,7,6.0,3,12.74,6.0,22.8,18.0,18.696825,2,3,6,17.51,3.22,4.73,1.02,0.982,23,27
2,Sedan,18,9,6.0,11,10.775,6.0,22.8,18.0,2.426175,3,8,17,49.89,1.5,4.61,1.08,0.987,20,25
5,Sedan,21,10,6.0,11,12.202,6.0,22.8,18.0,5.4774,3,9,20,16.46,1.34,4.78,1.08,0.956,21,23
5,Small,18,9,5.0,7,12.85,4.0,15.2,11.0,1.33605,1,8,17,13.87,0.99,4.78,0.99,0.93,23,26
4,Truck,18,7,17.5,7,11.499,17.5,66.5,52.5,2.426175,2,5,7,41.72,1.05,4.66,0.95,0.977,20,22
4,SUV,18,9,13.5,3,8.436,13.5,51.3,40.5,5.4774,3,8,17,30.96,2.68,4.76,0.95,0.988,21,25
4,Small,17,10,4.0,7,8.64,4.0,15.2,12.0,13.009950000000002,1,9,16,32.71,2.66,4.75,1.04,0.989,22,27
1,Small,18,10,4.0,7,10.769,4.0,15.2,12.0,2.426175,2,18,23,44.9,2.17,4.68,1.23,0.99,21,25
4,Sedan,18,7,6.0,3,12.36,6.0,22.8,18.0,18.696825,2,3,6,47.19,3.47,4.62,0.94,0.994,21,24
3,Small,16,8,4.0,7,5.383,4.0,15.2,12.0,5.4774,1,16,23,6.86,0.66,4.62,1.24,0.802,23,26
4,Sedan,18,8,6.0,11,14.885,6.0,22.8,18.0,13.009950000000002,1,4,7,31.46,3.15,4.71,0.94,0.99,21,25
4,Small,17,6,5.0,7,14.469,4.0,15.2,11.0,18.696825,3,5,16,10.54,1.66,4.65,1.04,0.944,23,26
5,Sedan,17,7,6.0,11,12.775,6.0,22.8,18.0,5.4774,2,6,16,32.9,3.19,4.77,1.14,0.991,20,23
5,Small,19,8,4.0,7,11.606,4.0,15.2,12.0,5.4774,2,4,7,23.15,2.7,4.73,1.24,0.984,19,21
1,Small,19,9,4.0,7,10.81,4.0,15.2,12.0,5.4774,1,8,18,18.84,2.5,4.7,0.93,0.979,21,26
5,Sedan,20,10,6.0,3,9.161,6.0,22.8,18.0,1.33605,2,20,23,48.18,2.13,4.65,1.23,0.99,22,26
2,Small,18,8,5.0,7,14.236,4.0,15.2,11.0,3.42945,3,18,23,33.84,1.51,4.7,1.12,0.981,19,23
2,Small,19,6,4.0,11,8.632,4.0,15.2,12.0,3.42945,1,5,18,26.47,2.45,4.76,1.18,0.985,20,25
4,Small,19,10,4.0,3,10.462,4.0,15.2,12.0,2.426175,1,9,18,13.07,3.23,4.66,1.12,0.977,23,26
4,Sedan,21,10,6.0,3,11.426,6.0,22.8,18.0,1.33605,1,21,23,35.89,2.95,4.65,1.2,0.991,22,27
4,Sedan,19,6,6.0,7,10.686,6.0,22.8,18.0,19.434825,3,5,18,35.12,1.79,4.72,1.02,0.984,22,24
2,Truck,20,6,17.5,7,11.143,17.5,66.5,52.5,0.685125,3,1,5,41.56,1.17,4.63,1.02,0.98,22,25
5,Small,19,7,4.0,11,9.929,4.0,15.2,12.0,18.696825,2,5,7,35.1,2.19,4.76,0.96,0.987,22,24
4,Sedan,17,10,6.0,7,3.437,6.0,22.8,18.0,18.696825,1,9,16,30.07,2.05,4.72,1.18,0.984,20,24
5,Sedan,20,6,6.0,3,13.197,6.0,22.8,18.0,5.4774,2,5,19,15.82,3.18,4.74,1.05,0.98,22,27
2,SUV,18,8,13.5,3,12.977,13.5,51.3,40.5,13.009950000000002,1,18,23,27.29,3.0,4.64,1.18,0.988,21,23
1,Small,20,9,4.0,3,11.416,4.0,15.2,12.0,5.4774,2,8,19,15.88,3.16,4.65,0.91,0.98,19,21
3,Sedan,21,7,6.0,3,11.63,6.0,22.8,18.0,18.696825,3,6,20,8.25,1.32,4.65,1.25,0.912,22,27
5,Sedan,18,7,6.0,7,10.783,6.0,22.8,18.0,2.426175,1,6,7,44.6,3.31,4.73,1.06,0.993,20,25
4,Truck,18,6,17.5,3,12.459,17.5,66.5,52.5,5.4774,1,18,23,36.1,1.15,4.79,0.95,0.976,20,23
5,Small,18,9,4.0,11,9.857,4.0,15.2,12.0,18.696825,3,8,17,14.21,1.93,4.65,1.15,0.964,21,24
4,SUV,18,9,13.5,11,11.643,13.5,51.3,40.5,0.685125,2,8,10,32.46,1.08,4.7,1.1,0.972,20,25
5,Small,18,7,5.0,3,12.936,4.0,15.2,11.0,5.4774,3,2,6,46.67,1.12,4.66,1.21,0.981,20,22
2,Small,18,9,4.0,3,9.886,4.0,15.2,12.0,13.009950000000002,3,18,23,25.34,1.73,4.66,1.11,0.977,19,22
1,Sedan,17,7,6.0,7,11.926,6.0,22.8,18.0,5.4774,1,6,16,11.99,0.72,4.67,0.96,0.891,19,23
5,Sedan,18,9,6.0,11,10.601,6.0,22.8,18.0,1.33605,2,18,23,26.8,2.44,4.73,1.19,0.985,22,26
4,Small,19,10,4.0,7,9.57,4.0,15.2,12.0,18.696825,3,6,9,44.29,2.63,4.72,1.0,0.991,22,27
3,SUV,19,9,13.5,7,7.393,13.5,51.3,40.5,19.434825,3,19,23,23.27,2.56,4.77,1.21,0.983,23,28
4,Small,20,8,4.0,11,8.929,4.0,15.2,12.0,19.434825,2,20,23,29.29,2.32,4.78,0.99,0.985,20,24
1,Truck,17,8,17.5,11,12.213,17.5,66.5,52.5,2.426175,3,6,9,37.29,1.6,4.71,0.94,0.983,23,25
4,Sedan,17,9,6.0,11,12.03,6.0,22.8,18.0,0.685125,3,8,16,15.49,1.91,4.67,1.07,0.967,19,22
2,Sedan,16,6,6.0,7,11.158,6.0,22.8,18.0,0.685125,1,5,15,41.78,1.95,4.6,0.96,0.988,23,27
4,SUV,22,8,13.5,3,7.402,13.5,51.3,40.5,5.4774,1,7,21,50.09,0.62,4.62,0.96,0.968,23,26
3,Sedan,16,10,6.0,3,13.372,6.0,22.8,18.0,1.33605,2,8,10,22.35,2.13,4.76,1.19,0.979,23,28
3,Small,19,8,4.0,11,6.84,4.0,15.2,12.0,18.696825,2,7,18,44.84,0.93,4.66,1.04,0.976,23,26
2,Small,19,9,4.0,7,10.646,4.0,15.2,12.0,5.4774,2,7,9,30.27,2.01,4.66,0.97,0.984,22,24
2,SUV,20,9,13.5,11,9.856,13.5,51.3,40.5,0.685125,3,20,23,13.75,3.08,4.72,0.96,0.977,19,22
4,Small,18,7,4.0,11,6.115,4.0,15.2,12.0,2.426175,1,6,17,45.05,3.04,4.64,1.13,0.993,19,23
2,Small,20,8,4.0,7,11.13,4.0,15.2,12.0,18.696825,2,7,19,12.41,2.01,4.64,1.09,0.961,19,24
1,Small,16,11,4.0,11,7.622,4.0,15.2,12.0,18.696825,1,7,10,41.77,1.53,4.68,1.05,0.984,22,26
5,Truck,17,9,17.5,7,14.407,17.5,66.5,52.5,2.426175,3,3,8,12.64,1.88,4.76,1.14,0.959,21,26
3,Small,21,9,4.0,7,9.715,4.0,15.2,12.0,1.33605,3,5,8,12.51,2.4,4.61,1.19,0.967,20,22
2,Small,22,9,6.0,7,14.626,4.0,15.2,10.0,0.685125,3,8,11,7.24,2.46,4.64,1.11,0.945,23,26
5,SUV,21,9,13.5,3,10.308,13.5,51.3,40.5,2.426175,2,21,23,11.51,0.99,4.68,1.24,0.916,22,26
2,Small,19,10,4.0,7,11.592,4.0,15.2,12.0,2.426175,1,19,23,29.35,2.76,4.74,0.95,0.988,20,22
1,Truck,17,7,17.5,3,12.048,17.5,66.5,52.5,0.685125,3,6,16,25.34,2.72,4.71,1.25,0.986,21,26
5,Small,20,7,4.0,7,11.351,4.0,15.2,12.0,5.4774,2,6,19,12.78,1.09,4.63,0.99,0.931,20,25
4,Sedan,18,7,6.0,11,11.73,6.0,22.8,18.0,3.42945,1,4,6,41.95,2.28,4.64,1.22,0.99,22,25
5,SUV,16,10,13.5,11,12.31,13.5,51.3,40.5,19.434825,3,16,23,30.59,1.71,4.79,1.12,0.981,22,27
1,Sedan,18,8,6.0,3,14.514,6.0,22.8,18.0,18.696825,1,7,17,36.74,1.55,4.74,1.08,0.983,20,23
4,Sedan,16,11,6.0,3,10.898,6.0,22.8,18.0,2.426175,2,10,15,25.43,1.75,4.69,1.08,0.978,22,25
1,Sedan,21,9,6.0,7,15.152,6.0,22.8,18.0,19.434825,2,2,8,48.23,2.5,4.76,0.96,0.992,20,23
5,Truck,18,8,17.5,11,12.227,17.5,66.5,52.5,1.33605,2,18,23,25.5,2.82,4.73,0.91,0.986,21,24
4,SUV,17,6,13.5,7,11.464,13.5,51.3,40.5,5.4774,3,4,7,7.45,1.86,4.76,1.05,0.93,19,24
5,SUV,16,11,13.5,7,15.129,13.5,51.3,40.5,19.434825,2,10,15,37.74,2.31,4.75,0.94,0.989,20,24
5,Sedan,19,8,7.0,3,16.338,6.0,22.8,17.0,2.426175,2,19,23,11.81,3.44,4.62,1.11,0.976,21,24
4,Sedan,17,8,6.0,7,12.676,6.0,22.8,18.0,18.696825,3,7,10,49.84,2.97,4.68,1.09,0.993,19,22
4,Truck,18,7,17.5,7,10.339,17.5,66.5,52.5,19.434825,1,18,23,43.81,1.81,4.63,1.14,0.987,22,26
5,Truck,19,8,17.5,7,13.99,17.5,66.5,52.5,5.4774,2,19,23,31.75,3.16,4.61,1.02,0.99,20,25
2,Small,19,10,4.0,3,7.01,4.0,15.2,12.0,0.685125,3,7,10,18.12,1.42,4.68,1.15,0.962,20,25
2,Sedan,17,11,6.0,11,12.682,6.0,22.8,18.0,2.426175,1,10,16,27.58,2.33,4.63,1.14,0.985,21,26
5,SUV,19,8,13.5,7,6.867,13.5,51.3,40.5,1.33605,2,19,23,20.11,2.29,4.61,1.14,0.979,21,23
4,Sedan,16,7,6.0,7,9.956,6.0,22.8,18.0,5.4774,3,6,15,47.01,1.02,4.62,0.93,0.979,21,24
1,Small,17,9,4.0,11,9.424,4.0,15.2,12.0,5.4774,3,8,16,22.91,2.4,4.65,0.96,0.982,22,26
2,SUV,18,8,13.5,11,10.46,13.5,51.3,40.5,5.4774,1,7,17,17.26,2.65,4.61,1.1,0.978,22,25
1,Small,19,8,4.0,7,9.703,4.0,15.2,12.0,0.685125,1,7,18,9.4,2.08,4.67,0.92,0.95,22,24
3,Sedan,21,7,6.0,3,8.816,6.0,22.8,18.0,1.33605,3,6,20,42.2,3.5,4.77,1.02,0.993,19,24
4,Sedan,20,9,6.0,7,4.607,6.0,22.8,18.0,13.009950000000002,3,8,11,18.14,2.6,4.62,1.16,0.979,23,26
3,Sedan,18,7,7.0,7,16.428,6.0,22.8,17.0,3.42945,1,18,23,29.33,3.35,4.61,1.22,0.99,19,21
1,SUV,19,6,13.5,11,14.562,13.5,51.3,40.5,19.434825,1,19,23,15.61,1.4,4.77,1.16,0.955,23,26
1,Small,17,9,4.0,7,11.798,4.0,15.2,12.0,13.009950000000002,1,17,23,20.72,2.02,4.7,0.94,0.976,23,28
5,Small,18,10,4.0,3,11.266,4.0,15.2,12.0,13.009950000000002,2,9,17,8.93,1.99,4.63,1.12,0.945,20,22
3,Sedan,20,6,6.0,3,5.421,6.0,22.8,18.0,5.4774,3,20,23,23.03,2.86,4.66,1.23,0.985,21,24
2,Small,18,9,4.0,7,5.66,4.0,15.2,12.0,3.42945,3,18,23,43.14,1.95,4.67,1.23,0.988,20,23
4,Sedan,19,7,6.0,11,8.815,6.0,22.8,18.0,1.33605,3,19,23,19.74,3.17,4.72,1.14,0.984,21,24
1,Truck,16,9,17.5,3,11.191,17.5,66.5,52.5,5.4774,3,8,15,47.51,1.53,4.62,1.07,0.986,22,25
2,Sedan,18,8,7.0,11,16.611,6.0,22.8,17.0,2.426175,1,18,23,40.82,2.07,4.77,1.07,0.988,22,27
1,SUV,22,7,13.5,11,12.015,13.5,51.3,40.5,2.426175,2,6,21,14.3,0.58,4.68,0.94,0.886,23,26
3,Sedan,17,9,6.0,11,9.646,6.0,22.8,18.0,2.426175,2,2,8,46.54,2.57,4.66,1.02,0.992,23,26
4,Small,18,8,4.0,3,11.325,4.0,15.2,12.0,1.33605,1,2,7,38.08,0.51,4.77,0.92,0.95,21,23
2,Small,19,7,4.0,3,11.53,4.0,15.2,12.0,2.426175,1,19,23,30.3,3.25,4.62,1.0,0.99,19,21
2,Sedan,19,8,6.0,7,13.22,6.0,22.8,18.0,1.33605,3,5,8,41.52,1.41,4.6,0.93,0.983,22,24
3,SUV,20,7,13.5,11,7.906,13.5,51.3,40.5,18.696825,1,5,6,30.58,3.57,4.65,0.95,0.991,19,22
2,Small,18,9,4.0,11,8.101,4.0,15.2,12.0,1.33605,2,8,17,43.87,2.64,4.7,1.0,0.991,20,22
2,Sedan,20,9,6.0,7,12.416,6.0,22.8,18.0,18.696825,2,4,8,46.86,1.47,4.74,1.24,0.986,23,26
2,Truck,17,8,17.5,11,9.843,17.5,66.5,52.5,19.434825,2,7,16,9.25,2.8,4.61,1.15,0.962,21,25
1,Small,17,6,4.0,3,9.322,4.0,15.2,12.0,18.696825,1,17,23,35.39,1.25,4.64,1.08,0.978,22,25
4,SUV,21,8,13.5,3,10.734,13.5,51.3,40.5,5.4774,2,5,7,33.28,0.65,4.62,1.06,0.955,22,27
1,SUV,18,10,13.5,7,5.666,13.5,51.3,40.5,5.4774,1,7,9,30.43,3.26,4.66,0.99,0.99,20,24
2,Small,19,10,7.0,7,18.454,4.0,15.2,9.0,18.696825,3,1,9,22.22,1.3,4.6,1.18,0.966,19,22
3,Small,19,8,4.0,11,7.298,4.0,15.2,12.0,3.42945,1,19,23,39.98,2.98,4.75,0.99,0.992,20,22
1,Small,21,7,4.0,7,7.064,4.0,15.2,12.0,13.009950000000002,1,5,6,24.5,2.1,4.69,1.0,0.981,23,25
1,SUV,19,9,13.5,7,8.996,13.5,51.3,40.5,1.33605,1,6,8,46.37,1.83,4.78,1.15,0.988,19,23
4,SUV,16,8,13.5,3,14.777,13.5,51.3,40.5,2.426175,2,3,7,48.31,2.77,4.77,0.9,0.993,21,25
