NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Truck,19,8,17.5,11,7.123,17.5,66.5,52.5,19.434825,1,1,5,39.76,2.6,4.67,0.99,0.99,19,23
2,Small,18,9,6.0,3,16.949,4.0,15.2,10.0,0.685125,2,6,17,22.52,0.66,4.64,1.25,0.935,20,23
1,Truck,21,9,17.5,3,15.323,17.5,66.5,52.5,2.426175,2,3,6,50.0,1.85,4.77,1.04,0.989,22,27
2,SUV,19,9,13.5,11,9.167,13.5,51.3,40.5,3.42945,1,19,23,40.54,2.98,4.78,1.08,0.992,22,24
5,Sedan,17,10,6.0,11,9.159,6.0,22.8,18.0,0.685125,2,17,23,30.49,0.82,4.74,1.21,0.961,22,27
2,Sedan,19,11,6.0,7,9.857,6.0,22.8,18.0,13.009950000000002,2,6,8,46.24,1.89,4.71,1.08,0.989,22,27
3,Small,20,9,4.0,7,5.377,4.0,15.2,12.0,5.4774,1,6,19,44.71,1.24,4.74,1.0,0.982,20,25
2,Truck,17,12,17.5,3,12.908,17.5,66.5,52.5,18.696825,3,17,23,15.08,3.24,4.63,1.01,0.98,20,25
3,Small,17,8,5.0,11,12.661,4.0,15.2,11.0,5.4774,1,5,16,8.6,0.6,4.66,1.19,0.824,21,23
1,Small,16,11,4.0,11,9.283,4.0,15.2,12.0,18.696825,1,8,15,35.62,0.79,4.7,1.15,0.965,21,25
3,Sedan,20,12,6.0,11,3.061,6.0,22.8,18.0,5.4774,3,9,19,27.83,1.61,4.73,1.22,0.978,19,23
4,SUV,19,12,13.5,11,14.306,13.5,51.3,40.5,1.33605,1,2,9,41.83,3.0,4.69,1.07,0.992,20,23
5,SUV,17,11,13.5,3,15.662,13.5,51.3,40.5,18.696825,3,7,10,43.97,2.22,4.7,1.13,0.99,23,27
3,Sedan,17,8,6.0,3,5.165,6.0,22.8,18.0,18.696825,3,17,23,36.61,3.21,4.63,1.03,0.992,21,26
3,Sedan,19,11,6.0,3,9.091,6.0,22.8,18.0,18.696825,2,19,23,18.56,2.47,4.66,1.17,0.978,23,27
3,SUV,21,11,13.5,7,8.938,13.5,51.3,40.5,3.42945,1,8,20,49.61,1.85,4.79,1.12,0.989,21,25
1,Sedan,21,12,6.0,7,4.765,6.0,22.8,18.0,3.42945,3,9,20,31.16,2.99,4.69,1.16,0.989,19,23
2,Truck,21,10,17.5,3,14.06,17.5,66.5,52.5,3.42945,1,2,7,39.82,0.97,4.77,1.23,0.974,21,24
2,Sedan,17,10,7.0,7,17.057,6.0,22.8,17.0,1.33605,2,17,23,11.52,0.63,4.73,1.05,0.871,19,24
5,SUV,19,12,13.5,7,7.379,13.5,51.3,40.5,3.42945,1,9,18,9.7,3.6,4.74,0.98,0.972,19,23
1,SUV,18,9,13.5,7,6.698,13.5,51.3,40.5,18.696825,3,18,23,41.76,2.59,4.8,1.16,0.991,22,26
4,SUV,19,12,13.5,3,11.315,13.5,51.3,40.5,3.42945,1,9,18,19.19,2.81,4.73,1.14,0.982,23,27
1,Sedan,16,9,6.0,7,9.725,6.0,22.8,18.0,18.696825,1,6,15,18.11,0.6,4.76,1.16,0.912,19,22
3,Sedan,18,8,6.0,7,8.671,6.0,22.8,18.0,0.685125,3,3,6,30.62,3.03,4.79,1.08,0.989,21,26
2,Sedan,19,8,6.0,11,12.74,6.0,22.8,18.0,0.685125,2,4,6,48.58,2.18,4.63,0.91,0.991,22,27
2,Truck,19,10,17.5,11,7.892,17.5,66.5,52.5,0.685125,2,19,23,48.86,1.21,4.63,1.0,0.983,20,24
2,Sedan,17,10,6.0,11,7.939,6.0,22.8,18.0,13.009950000000002,3,7,16,38.87,1.03,4.68,1.07,0.975,23,26
1,Truck,20,12,17.5,7,15.692,17.5,66.5,52.5,3.42945,2,20,23,12.17,2.49,4.72,1.03,0.968,19,22
1,Sedan,21,10,7.0,7,15.942,6.0,22.8,17.0,5.4774,2,21,23,20.13,3.05,4.77,0.91,0.984,19,21
5,Small,18,12,5.0,7,12.361,4.0,15.2,11.0,1.33605,2,7,9,48.82,0.54,4.63,1.01,0.963,22,25
5,Sedan,17,9,6.0,7,7.735,6.0,22.8,18.0,0.685125,2,17,23,35.23,1.04,4.76,0.95,0.973,22,26
1,Sedan,19,11,7.0,7,15.193,6.0,22.8,17.0,3.42945,1,19,23,49.67,0.55,4.63,1.08,0.964,22,27
1,SUV,16,10,13.5,3,13.181,13.5,51.3,40.5,18.696825,2,7,15,13.62,3.1,4.71,1.12,0.977,23,27
1,Small,19,9,4.0,7,7.362,4.0,15.2,12.0,5.4774,2,19,23,21.5,0.85,4.62,1.15,0.947,20,25
2,SUV,17,9,13.5,7,12.617,13.5,51.3,40.5,1.33605,3,17,23,43.26,2.32,4.65,1.21,0.99,20,22
4,SUV,18,9,13.5,3,15.242,13.5,51.3,40.5,18.696825,1,18,23,23.37,3.03,4.71,1.25,0.986,21,25
2,Sedan,17,10,6.0,11,10.908,6.0,22.8,18.0,13.009950000000002,3,2,7,48.68,2.74,4.8,1.15,0.993,21,23
5,SUV,18,11,13.5,7,11.222,13.5,51.3,40.5,19.434825,2,18,23,13.39,2.06,4.78,1.19,0.964,23,25
2,Small,16,8,4.0,7,8.49,4.0,15.2,12.0,18.696825,3,5,15,14.3,0.74,4.71,0.97,0.91,19,24
5,SUV,21,10,13.5,11,13.636,13.5,51.3,40.5,3.42945,2,21,23,33.0,2.24,4.76,1.13,0.987,23,26
5,Small,17,8,5.0,7,12.144,4.0,15.2,11.0,0.685125,3,5,16,19.87,3.44,4.71,0.9,0.985,21,23
3,Small,18,9,4.0,3,9.18,4.0,15.2,12.0,13.009950000000002,3,4,7,8.06,2.32,4.61,1.17,0.948,19,24
3,Small,19,9,4.0,7,2.368,4.0,15.2,12.0,1.33605,2,19,23,17.36,3.44,4.61,1.15,0.983,19,24
5,Sedan,17,9,6.0,11,7.395,6.0,22.8,18.0,1.33605,3,6,16,15.15,1.42,4.73,1.07,0.955,21,25
1,Sedan,21,8,7.0,11,16.082,6.0,22.8,17.0,18.696825,3,5,8,46.35,1.06,4.8,1.23,0.98,21,26
4,Small,21,13,4.0,11,5.631,4.0,15.2,12.0,18.696825,2,10,20,44.18,3.04,4.78,1.04,0.993,21,24
2,Small,20,11,4.0,7,11.254,4.0,15.2,12.0,3.42945,3,8,19,39.17,0.73,4.79,1.12,0.966,19,24
5,Small,19,9,4.0,11,7.362,4.0,15.2,12.0,1.33605,2,2,6,33.2,2.38,4.77,1.09,0.987,23,26
2,Truck,18,9,17.5,3,12.62,17.5,66.5,52.5,3.42945,2,4,6,41.6,0.72,4.69,1.01,0.967,20,25
4,Sedan,20,11,7.0,7,15.794,6.0,22.8,17.0,5.4774,2,20,23,44.97,0.69,4.64,1.21,0.968,21,26
4,Small,20,10,6.0,7,15.141,4.0,15.2,10.0,18.696825,3,7,19,30.95,2.17,4.65,1.17,0.985,23,25
4,Small,20,11,4.0,3,9.151,4.0,15.2,12.0,2.426175,2,8,19,20.57,2.05,4.67,1.11,0.977,23,28
4,SUV,18,9,13.5,3,7.123,13.5,51.3,40.5,0.685125,2,6,17,8.99,2.17,4.64,1.16,0.95,22,26
4,Sedan,16,12,6.0,11,8.156,6.0,22.8,18.0,5.4774,3,16,23,33.89,3.58,4.73,0.92,0.992,19,24
5,Small,16,8,5.0,7,12.192,4.0,15.2,11.0,5.4774,2,1,5,34.45,1.74,4.65,1.0,0.983,23,26
1,SUV,16,9,13.5,3,4.203,13.5,51.3,40.5,18.696825,2,16,23,15.77,2.6,4.66,0.97,0.976,19,21
1,Truck,19,9,17.5,3,13.169,17.5,66.5,52.5,0.685125,2,5,7,19.84,1.46,4.62,0.99,0.966,23,26
3,Truck,19,10,17.5,11,9.996,17.5,66.5,52.5,3.42945,3,7,18,10.83,2.88,4.61,1.19,0.968,21,25
5,Small,18,12,4.0,7,10.914,4.0,15.2,12.0,18.696825,1,1,9,30.21,0.64,4.76,0.93,0.95,19,24
1,Sedan,20,9,7.0,11,15.714,6.0,22.8,17.0,13.009950000000002,3,6,9,31.31,2.94,4.61,1.21,0.989,19,24
1,Sedan,18,8,6.0,3,10.954,6.0,22.8,18.0,3.42945,1,5,17,19.85,1.4,4.79,0.9,0.965,19,24
2,Truck,21,12,17.5,11,9.533,17.5,66.5,52.5,2.426175,3,9,20,45.79,1.71,4.69,1.02,0.987,20,25
3,Small,18,11,4.0,11,9.272,4.0,15.2,12.0,13.009950000000002,1,8,17,12.2,0.81,4.7,1.1,0.904,20,23
5,SUV,18,8,13.5,3,11.123,13.5,51.3,40.5,13.009950000000002,1,5,6,12.5,3.44,4.74,1.24,0.977,22,27
2,Small,19,9,4.0,3,3.161,4.0,15.2,12.0,2.426175,1,6,7,41.02,2.8,4.66,1.02,0.991,21,26
4,Small,19,9,4.0,3,4.397,4.0,15.2,12.0,1.33605,3,19,23,38.32,1.33,4.71,1.07,0.981,20,24
5,SUV,18,11,13.5,3,10.421,13.5,51.3,40.5,2.426175,3,5,8,32.12,2.73,4.77,1.24,0.989,20,25
4,SUV,19,10,13.5,11,9.97,13.5,51.3,40.5,0.685125,2,19,23,48.41,2.83,4.78,1.24,0.993,22,24
2,SUV,17,10,13.5,7,8.445,13.5,51.3,40.5,3.42945,2,17,23,32.29,2.64,4.76,1.05,0.988,22,25
5,Small,19,8,4.0,11,10.119,4.0,15.2,12.0,5.4774,3,5,18,18.95,1.3,4.62,1.2,0.96,20,23
3,Small,20,9,4.0,11,9.309,4.0,15.2,12.0,1.33605,3,20,23,14.13,1.54,4.71,1.1,0.955,20,22
2,Sedan,20,12,6.0,7,11.436,6.0,22.8,18.0,5.4774,1,20,23,7.06,2.93,4.66,0.98,0.953,21,26
5,Sedan,21,11,6.0,11,10.583,6.0,22.8,18.0,2.426175,3,7,10,13.07,2.32,4.79,1.18,0.968,20,25
5,Sedan,19,9,7.0,11,15.994,6.0,22.8,17.0,2.426175,3,6,18,12.66,0.81,4.67,1.04,0.907,22,25
5,Truck,20,12,17.5,7,9.115,17.5,66.5,52.5,3.42945,3,1,9,13.96,2.86,4.74,1.24,0.975,19,21
1,Sedan,16,10,7.0,7,16.43,6.0,22.8,17.0,13.009950000000002,2,7,15,23.34,2.1,4.66,0.95,0.98,21,24
3,Sedan,17,11,6.0,3,12.526,6.0,22.8,18.0,3.42945,1,17,23,17.18,1.14,4.78,1.01,0.95,19,21
3,Small,21,9,4.0,3,10.233,4.0,15.2,12.0,0.685125,2,21,23,33.54,1.15,4.78,1.16,0.974,21,24
1,SUV,20,9,13.5,3,13.393,13.5,51.3,40.5,19.434825,1,20,23,12.93,1.36,4.7,0.98,0.945,22,24
1,Small,18,9,4.0,11,11.69,4.0,15.2,12.0,19.434825,3,18,23,16.04,2.46,4.73,1.19,0.975,19,24
2,SUV,19,12,13.5,7,6.554,13.5,51.3,40.5,2.426175,1,19,23,22.9,1.66,4.8,1.16,0.974,23,26
2,Small,18,11,4.0,3,8.198,4.0,15.2,12.0,3.42945,3,3,8,13.8,1.54,4.61,1.05,0.954,23,26
3,SUV,19,8,13.5,7,12.772,13.5,51.3,40.5,18.696825,3,5,18,47.85,1.78,4.64,1.12,0.988,19,24
5,Sedan,18,10,6.0,3,9.915,6.0,22.8,18.0,0.685125,2,18,23,33.9,2.84,4.63,1.04,0.99,19,21
2,Sedan,20,9,6.0,11,8.328,6.0,22.8,18.0,18.696825,1,20,23,35.34,1.68,4.64,1.02,0.983,19,22
4,Small,18,10,4.0,3,5.726,4.0,15.2,12.0,13.009950000000002,2,18,23,19.2,2.93,4.65,1.03,0.982,20,24
3,Sedan,17,11,7.0,7,15.48,6.0,22.8,17.0,19.434825,1,5,8,20.8,2.9,4.65,0.97,0.984,20,24
2,Small,18,10,4.0,3,7.244,4.0,15.2,12.0,5.4774,2,7,17,10.79,2.3,4.7,1.25,0.961,23,26
3,Truck,18,12,17.5,7,10.235,17.5,66.5,52.5,3.42945,1,18,23,28.73,0.64,4.61,0.91,0.947,20,24
2,Sedan,21,12,6.0,3,8.509,6.0,22.8,18.0,1.33605,1,21,23,15.4,0.59,4.66,0.91,0.896,22,24
5,Sedan,18,9,6.0,7,13.978,6.0,22.8,18.0,5.4774,3,2,6,9.49,1.38,4.67,1.19,0.926,19,21
2,Sedan,16,9,6.0,3,5.693,6.0,22.8,18.0,13.009950000000002,2,16,23,12.31,1.26,4.79,1.1,0.938,21,26
5,Sedan,17,13,6.0,3,6.24,6.0,22.8,18.0,0.685125,1,17,23,41.96,0.87,4.7,1.12,0.973,22,24
3,Small,18,12,5.0,3,13.794,4.0,15.2,11.0,13.009950000000002,1,1,9,31.06,3.15,4.61,0.96,0.99,20,22
1,Small,19,8,4.0,3,10.747,4.0,15.2,12.0,13.009950000000002,3,5,18,13.68,3.46,4.63,1.18,0.979,21,24
2,Small,16,11,6.0,11,14.513,4.0,15.2,10.0,1.33605,2,4,8,48.43,2.52,4.79,1.22,0.992,23,27
1,Sedan,19,10,6.0,3,10.003,6.0,22.8,18.0,2.426175,3,19,23,18.69,2.64,4.75,0.95,0.98,20,23
1,Sedan,17,8,9.0,11,20.895,6.0,22.8,15.0,2.426175,1,17,23,10.12,3.52,4.72,1.0,0.972,21,24
5,Sedan,16,11,6.0,3,4.152,6.0,22.8,18.0,13.009950000000002,1,7,8,38.32,2.44,4.7,0.92,0.989,22,25
5,Small,16,10,6.0,7,15.545,4.0,15.2,10.0,0.685125,3,16,23,10.84,1.37,4.63,1.19,0.935,23,25
3,Small,16,10,6.0,11,16.554,4.0,15.2,10.0,18.696825,1,7,15,10.07,3.23,4.62,1.04,0.97,22,25
2,Sedan,17,8,6.0,7,3.542,6.0,22.8,18.0,0.685125,1,3,5,24.73,1.85,4.71,0.95,0.978,20,25
4,Sedan,20,8,6.0,11,11.854,6.0,22.8,18.0,5.4774,3,5,19,35.87,1.04,4.69,1.12,0.974,23,26
2,Sedan,17,10,6.0,11,12.482,6.0,22.8,18.0,3.42945,3,5,8,23.81,0.82,4.69,1.02,0.95,21,25
4,Sedan,17,10,6.0,11,14.325,6.0,22.8,18.0,18.696825,1,17,23,15.59,0.58,4.78,1.18,0.895,23,27
2,Sedan,17,11,6.0,7,11.244,6.0,22.8,18.0,1.33605,3,8,16,39.55,1.12,4.72,1.13,0.978,20,24
3,Truck,20,10,17.5,7,9.006,17.5,66.5,52.5,5.4774,3,7,19,27.11,0.97,4.61,0.91,0.963,20,23
3,SUV,20,9,13.5,11,15.792,13.5,51.3,40.5,1.33605,2,5,7,8.19,2.85,4.65,1.15,0.958,19,23
2,Sedan,17,12,6.0,11,10.961,6.0,22.8,18.0,5.4774,2,17,23,41.74,3.23,4.64,1.05,0.993,22,25
2,SUV,17,9,13.5,7,2.778,13.5,51.3,40.5,3.42945,3,17,23,18.11,1.79,4.74,1.21,0.97,22,26
1,Sedan,17,11,6.0,11,10.325,6.0,22.8,18.0,13.009950000000002,3,6,9,33.92,1.11,4.72,1.11,0.974,21,23
2,SUV,22,10,13.5,7,10.442,13.5,51.3,40.5,1.33605,3,7,21,11.32,1.53,4.63,0.94,0.944,22,26
2,Small,17,10,4.0,3,8.615,4.0,15.2,12.0,19.434825,2,3,7,26.59,1.42,4.69,1.15,0.974,23,28
4,Small,16,10,4.0,11,9.866,4.0,15.2,12.0,0.685125,2,16,23,35.17,2.91,4.63,0.96,0.99,23,27
3,Sedan,18,9,6.0,7,11.474,6.0,22.8,18.0,1.33605,1,6,17,38.82,1.77,4.67,1.14,0.986,19,22
5,Small,21,12,4.0,3,11.094,4.0,15.2,12.0,3.42945,3,9,20,30.99,0.76,4.68,1.08,0.958,19,23
2,Small,16,13,4.0,7,11.17,4.0,15.2,12.0,3.42945,1,4,10,30.86,2.63,4.62,1.21,0.988,23,26
3,SUV,17,11,13.5,7,10.878,13.5,51.3,40.5,5.4774,1,4,8,43.43,1.41,4.61,1.17,0.984,21,25
5,Small,20,9,4.0,7,10.728,4.0,15.2,12.0,13.009950000000002,3,5,8,23.73,2.78,4.74,1.16,0.985,23,26
2,Small,18,11,4.0,11,5.559,4.0,15.2,12.0,19.434825,2,8,17,40.39,3.44,4.75,1.06,0.993,21,24
4,SUV,20,11,13.5,7,4.666,13.5,51.3,40.5,2.426175,1,8,19,22.99,3.19,4.67,0.92,0.986,20,25
4,Small,17,11,7.0,7,18.323,4.0,15.2,9.0,13.009950000000002,1,17,23,13.88,2.77,4.71,0.93,0.974,21,25
3,Truck,21,8,17.5,7,7.38,17.5,66.5,52.5,0.685125,3,3,6,10.28,1.78,4.76,0.92,0.947,21,26
3,SUV,18,10,13.5,7,18.259,13.5,51.3,40.5,13.009950000000002,2,7,17,45.93,1.26,4.8,0.93,0.983,21,26
5,SUV,22,9,13.5,3,9.277,13.5,51.3,40.5,19.434825,2,3,6,33.43,0.71,4.7,1.14,0.959,20,24
1,Sedan,17,8,6.0,3,5.464,6.0,22.8,18.0,19.434825,2,5,16,23.91,0.61,4.64,0.9,0.934,21,26
5,Small,20,9,4.0,3,6.438,4.0,15.2,12.0,3.42945,3,5,8,49.09,3.51,4.78,1.21,0.994,21,25
1,Small,18,9,6.0,3,15.251,4.0,15.2,10.0,13.009950000000002,2,6,17,32.55,1.53,4.71,1.18,0.98,20,25
5,Small,19,9,4.0,11,4.003,4.0,15.2,12.0,3.42945,3,19,23,25.6,2.46,4.75,1.21,0.984,19,22
3,Sedan,21,11,6.0,11,8.755,6.0,22.8,18.0,0.685125,3,8,20,31.26,2.88,4.7,1.1,0.989,22,24
3,SUV,18,9,13.5,3,8.125,13.5,51.3,40.5,2.426175,3,6,9,42.25,2.26,4.62,1.14,0.99,22,27
4,Sedan,17,10,6.0,7,11.353,6.0,22.8,18.0,3.42945,2,5,7,32.26,2.63,4.78,0.96,0.988,19,24
4,SUV,19,9,13.5,11,15.823,13.5,51.3,40.5,18.696825,1,6,18,31.72,0.54,4.73,1.15,0.943,22,26
1,Small,19,11,4.0,3,10.178,4.0,15.2,12.0,2.426175,3,7,10,8.58,2.52,4.76,1.07,0.955,21,26
5,Sedan,20,9,7.0,3,16.518,6.0,22.8,17.0,0.685125,1,6,19,17.89,2.79,4.69,1.09,0.98,20,24
5,Sedan,20,9,6.0,11,7.639,6.0,22.8,18.0,13.009950000000002,2,3,6,25.53,0.54,4.65,1.07,0.93,22,24
2,SUV,19,9,13.5,11,11.74,13.5,51.3,40.5,1.33605,3,6,18,39.47,1.49,4.76,1.01,0.983,23,28
5,Small,18,12,4.0,7,11.133,4.0,15.2,12.0,3.42945,3,9,17,30.99,2.3,4.62,1.01,0.986,19,21
2,Small,17,12,4.0,3,10.406,4.0,15.2,12.0,18.696825,1,4,9,43.38,2.96,4.78,1.03,0.992,20,22
3,SUV,18,10,13.5,11,10.729,13.5,51.3,40.5,0.685125,2,4,7,8.35,1.26,4.64,1.05,0.909,23,26
1,Small,20,9,4.0,7,9.489,4.0,15.2,12.0,3.42945,1,6,19,38.24,2.21,4.66,1.01,0.988,20,23
1,Small,16,11,4.0,11,9.495,4.0,15.2,12.0,2.426175,2,6,8,22.87,1.51,4.65,1.18,0.971,19,21
2,SUV,19,10,13.5,11,13.661,13.5,51.3,40.5,1.33605,3,7,18,42.57,1.65,4.76,1.07,0.986,19,22
1,Small,19,10,5.0,3,12.411,4.0,15.2,11.0,13.009950000000002,3,3,7,28.84,0.64,4.65,0.91,0.947,21,25
4,Sedan,17,13,6.0,3,11.286,6.0,22.8,18.0,18.696825,1,17,23,28.64,2.02,4.66,0.97,0.983,21,26
5,Truck,19,9,17.5,7,10.657,17.5,66.5,52.5,5.4774,1,6,18,12.07,1.84,4.75,1.02,0.956,20,24
2,SUV,19,8,13.5,3,13.903,13.5,51.3,40.5,19.434825,3,5,18,8.51,1.35,4.76,1.15,0.917,21,24
4,SUV,18,9,13.5,3,10.153,13.5,51.3,40.5,1.33605,1,18,23,49.52,2.8,4.63,1.19,0.993,22,24
4,Small,17,10,4.0,11,5.987,4.0,15.2,12.0,19.434825,1,1,7,22.61,0.55,4.78,1.19,0.923,23,28
4,Truck,16,9,17.5,7,10.185,17.5,66.5,52.5,13.009950000000002,1,3,6,12.77,3.07,4.65,1.07,0.975,23,25
4,SUV,19,12,13.5,7,9.911,13.5,51.3,40.5,2.426175,2,8,10,8.76,2.55,4.75,1.1,0.956,21,24
5,Small,16,9,4.0,11,10.403,4.0,15.2,12.0,19.434825,1,6,15,11.64,2.84,4.62,0.99,0.97,21,25
1,Small,16,11,4.0,7,5.501,4.0,15.2,12.0,2.426175,1,8,15,36.39,1.66,4.63,0.99,0.984,19,23
2,Sedan,19,10,6.0,11,7.908,6.0,22.8,18.0,2.426175,3,2,7,45.51,1.31,4.77,1.05,0.983,21,25
3,Small,20,8,4.0,3,3.93,4.0,15.2,12.0,13.009950000000002,2,20,23,13.05,3.39,4.67,1.14,0.978,19,21
1,Truck,16,13,17.5,3,7.969,17.5,66.5,52.5,18.696825,3,10,15,42.18,1.08,4.68,0.95,0.978,21,26
5,Sedan,16,12,7.0,11,15.581,6.0,22.8,17.0,5.4774,2,4,9,43.23,2.61,4.72,1.11,0.991,20,22
4,Sedan,19,11,6.0,3,7.408,6.0,22.8,18.0,5.4774,2,8,18,30.83,1.75,4.64,1.09,0.982,21,26
4,Sedan,18,10,6.0,3,9.47,6.0,22.8,18.0,2.426175,1,7,17,36.61,1.65,4.71,1.12,0.984,22,24
4,Sedan,18,10,6.0,3,10.592,6.0,22.8,18.0,2.426175,3,18,23,32.62,0.71,4.73,1.11,0.958,21,25
4,Small,21,11,5.0,7,14.288,4.0,15.2,11.0,5.4774,3,4,8,35.62,3.12,4.71,1.08,0.991,19,21
5,Small,17,9,8.0,11,19.921,4.0,15.2,8.0,3.42945,2,5,7,22.14,1.67,4.6,0.96,0.973,21,23
3,SUV,17,8,13.5,11,9.368,13.5,51.3,40.5,19.434825,2,17,23,21.01,1.66,4.71,0.9,0.972,22,25
1,Small,19,11,4.0,11,10.282,4.0,15.2,12.0,18.696825,2,2,8,11.26,2.25,4.68,0.9,0.961,22,26
4,Sedan,22,11,6.0,3,9.069,6.0,22.8,18.0,1.33605,2,4,8,29.53,0.62,4.68,1.0,0.947,21,26
2,SUV,19,9,13.5,7,9.452,13.5,51.3,40.5,5.4774,2,6,18,33.38,2.42,4.69,1.23,0.988,21,26
5,Small,17,12,4.0,3,11.26,4.0,15.2,12.0,3.42945,3,9,16,46.36,3.02,4.74,1.01,0.993,20,22
3,Small,16,11,4.0,3,9.624,4.0,15.2,12.0,1.33605,3,16,23,11.44,2.47,4.73,1.17,0.965,21,24
1,SUV,17,12,13.5,11,13.312,13.5,51.3,40.5,18.696825,3,9,16,48.41,3.55,4.77,1.11,0.994,22,27
5,Small,17,10,5.0,3,13.444,4.0,15.2,11.0,13.009950000000002,3,17,23,28.67,1.42,4.74,1.22,0.976,22,26
3,SUV,19,8,13.5,11,12.036,13.5,51.3,40.5,19.434825,2,19,23,28.78,3.21,4.69,0.97,0.989,20,25
4,Small,17,8,4.0,3,8.328,4.0,15.2,12.0,18.696825,1,17,23,32.64,3.01,4.62,1.03,0.99,19,22
1,SUV,20,11,13.5,3,16.388,13.5,51.3,40.5,18.696825,3,20,23,32.61,1.14,4.76,1.22,0.973,22,25
5,Sedan,19,9,6.0,7,14.144,6.0,22.8,18.0,2.426175,2,6,18,18.29,1.91,4.79,0.99,0.972,19,23
1,Small,18,10,4.0,7,10.797,4.0,15.2,12.0,0.685125,1,1,7,18.98,1.71,4.76,1.16,0.97,20,22
4,Small,19,13,5.0,11,12.744,4.0,15.2,11.0,0.685125,3,9,12,24.27,3.58,4.73,1.06,0.989,21,24
3,Sedan,19,12,6.0,3,6.689,6.0,22.8,18.0,0.685125,2,19,23,34.0,1.53,4.63,1.07,0.981,19,21
5,Sedan,18,12,6.0,11,8.037,6.0,22.8,18.0,1.33605,1,7,9,22.01,0.94,4.71,1.21,0.953,23,28
3,Small,21,9,5.0,3,12.151,4.0,15.2,11.0,1.33605,1,1,6,44.09,2.61,4.79,1.08,0.991,23,26
2,Small,18,11,4.0,3,9.732,4.0,15.2,12.0,13.009950000000002,1,18,23,6.8,1.61,4.71,0.95,0.913,22,24
5,SUV,17,11,13.5,11,7.737,13.5,51.3,40.5,3.42945,2,17,23,15.85,3.17,4.77,1.02,0.98,20,25
2,SUV,19,10,13.5,7,3.293,13.5,51.3,40.5,18.696825,1,7,18,13.41,2.49,4.66,1.24,0.97,22,24
3,SUV,19,10,13.5,11,15.853,13.5,51.3,40.5,5.4774,3,7,18,29.29,1.04,4.69,1.24,0.968,22,26
4,SUV,17,10,13.5,11,8.654,13.5,51.3,40.5,1.33605,2,5,7,37.45,1.85,4.62,0.94,0.986,21,23
1,Small,17,10,4.0,7,10.115,4.0,15.2,12.0,18.696825,3,5,8,13.33,3.23,4.69,0.97,0.977,20,23
3,SUV,18,12,13.5,7,12.367,13.5,51.3,40.5,1.33605,3,8,11,24.34,1.26,4.63,1.14,0.968,19,22
3,SUV,21,12,13.5,7,4.577,13.5,51.3,40.5,1.33605,2,9,20,27.65,2.03,4.79,1.1,0.982,21,26
2,Sedan,18,10,6.0,7,9.249,6.0,22.8,18.0,19.434825,2,18,23,48.04,2.24,4.66,1.19,0.991,22,24
5,Small,18,12,5.0,7,11.931,4.0,15.2,11.0,0.685125,3,9,17,16.07,2.5,4.79,1.19,0.975,22,27
1,Small,19,10,4.0,3,9.663,4.0,15.2,12.0,19.434825,2,7,18,22.65,0.71,4.66,1.25,0.94,22,25
4,Truck,16,12,17.5,11,8.166,17.5,66.5,52.5,3.42945,2,16,23,44.36,2.21,4.79,0.92,0.99,20,22
3,Sedan,17,9,6.0,11,8.531,6.0,22.8,18.0,2.426175,3,6,16,16.27,2.08,4.76,1.2,0.971,23,25
5,Small,17,12,6.0,7,16.733,4.0,15.2,10.0,0.685125,1,17,23,12.88,3.27,4.79,1.08,0.977,20,23
3,SUV,18,11,13.5,11,15.989,13.5,51.3,40.5,2.426175,2,18,23,14.96,1.25,4.64,0.97,0.948,23,26
4,Small,16,11,4.0,7,11.753,4.0,15.2,12.0,18.696825,2,16,23,26.9,0.88,4.74,1.11,0.959,23,27
4,Small,18,12,4.0,3,6.613,4.0,15.2,12.0,18.696825,1,9,10,43.59,0.98,4.64,1.11,0.977,22,26
3,Sedan,20,9,6.0,7,9.433,6.0,22.8,18.0,13.009950000000002,3,20,23,19.73,1.46,4.66,1.04,0.966,23,27
3,Small,16,11,4.0,7,10.814,4.0,15.2,12.0,18.696825,3,2,8,38.69,2.53,4.6,1.03,0.99,21,25
3,Sedan,18,10,6.0,7,5.919,6.0,22.8,18.0,2.426175,1,18,23,13.92,2.74,4.76,0.9,0.974,19,22
1,SUV,17,12,13.5,3,10.173,13.5,51.3,40.5,1.33605,1,17,23,47.28,1.34,4.68,1.01,0.984,23,25
2,Sedan,19,8,6.0,11,10.732,6.0,22.8,18.0,5.4774,1,1,5,49.5,2.72,4.76,1.04,0.993,20,24
4,Sedan,17,9,6.0,11,9.766,6.0,22.8,18.0,18.696825,1,5,6,22.95,3.05,4.75,1.07,0.986,20,25
3,SUV,21,13,13.5,3,16.372,13.5,51.3,40.5,19.434825,1,4,10,45.96,2.24,4.77,0.91,0.99,21,23
2,Small,18,8,4.0,3,11.008,4.0,15.2,12.0,13.009950000000002,1,5,17,21.86,1.54,4.65,1.22,0.971,22,27
5,Small,16,10,4.0,3,6.932,4.0,15.2,12.0,19.434825,3,7,15,36.11,0.67,4.63,1.13,0.96,23,26
